나쁜 녀석들: 더 무비,10,진짜 재미있어요 장기용배우님 연기 최고예요앞으로 너무 기대돼요
나쁜 녀석들: 더 무비,10,마동석 배우님의 때리는 씬은 항상 진짜 같아요. 타격감이.. 어우.. 진짜 재밌게 봤어요
사자,3,이야 B급 영화의 진수 3류 영화의 진수
나쁜 녀석들: 더 무비,10,시원하고 화끈한 액션 그리고 배우들 연기력 까지 ! 진짜 명절에 볼수 있는 재미있는 영화입니다~
"힘을 내요, 미스터 리",10,꼭보세요 ㅠㅠ 아이들 생각땜시 엄청울었네염
쉘부르의 우산,8,색감과 음악이 다한 영화
엑시트,2,재밌다고 소문난 이유좀....진짜 진지하게
나쁜 녀석들: 더 무비,10,신구조화가 잘이뤄진영화! 그런데말입니다~ 김상중배우의 꿀보이스!
"힘을 내요, 미스터 리",2,"제작의도 좋고, 배우들 연기도 좋지만 연출을 못하는건지 너무너무 재미 없네요.. 중간에 나오고 싶은 영화는 처음 이었습니다."
봉오동 전투,1,그렇게 일본이 맘에 안들면 명동가서 죽창들고 싹다 죽여 머하러 힘들게 영화만드냐
봉오동 전투,10,모든 배우들의 헌신적인 연기와 결코 잊어서는 안되는우리의 뼈아픈 역사를 상기 시켜줍니다.
봉오동 전투,10,극장가에 왜 이렇게 빨리 내리는지이해가 안됩니다.훌륭한 영화입니다.
타짜: 원 아이드 잭,7,처음에 재밌길래 아이러고 마나보다했는데 중간에 애꾸부분 빼곤 다시 막지막판이 궁금해졌네요 쫄깃쫄깃 해요 1~2점은 아닌듯
우리집,10,영화는 끝났는데 마음속의 울림은 종소리의 파장처럼 쉬 가시질 않는다.
엑시트,2,와 진짜 우리나라 사람들 수준이 낮은건지 아니면 알바들이 많은건지ㅋㅋㅋㅋ따따따따래ㅋㅋ유치해서 할말이 없다. 영화관에서 안본게 다행.
나쁜 녀석들: 더 무비,10,가족들과 재미있게 봤습니다.
엑시트,10,윤아만큼 할 자신 없음 아이돌들 영화 찍지마
그것: 두 번째 이야기,8,스탠리 도대체 뭐가 무서웠던 거야?막상 광대는 껍데기만 거대한 늙은 할아버지일뿐이였는데.
"힘을 내요, 미스터 리",10,진짜흥행했으면..제목이구리지만 너무너무추천이요 진심으로 오늘보고온후기입니당
나쁜 녀석들: 더 무비,10,태수의 근황이 가장 반전이 컸고 웃음과 액션이 시원해서 기분 좋게 볼 수 있는 영화 !
나쁜 녀석들: 더 무비,1,평점 다 좋길래 타짜 취소하고 봣는데..하 진짜 너무 지루햇음.김아중장기용 마동석 케미가 그케 막 존나 좋다는 모르겟고 다 각자 튈려고 하는거밖에 안보임 .. 전개도 너무 어이없곸ㅋㅋ마무리는 극한직업보는줄 재밋다고 그만 빨아라 솔직히 노잼이잖어
나쁜 녀석들: 더 무비,10,역시 마동석 ~~짱ㅋㅋ 너무 재미있게 봤어요~~^^
써드 퍼슨,10,책을 세권이 한 스토리라는.
나쁜 녀석들: 더 무비,10,재미있었어요 ~ 역시 마동석씨 연기 넘 잘하는것 같아요 ~
그것: 두 번째 이야기,1,영화 평점 처음 달아보는데 ㅋㅋ 내 3시간이 너무 아깝다 진짜..댓글알바 진짜 존재하는듯
창궐,1,1점도 아깝다.비슷한 시기에 나왔던 물괴 더불어 최악의 영화..눈썩겠더라.이게 영화라고 한다면 나도 영화감독 할 수 있겠다
나쁜 녀석들: 더 무비,10,김아중배우의 발견. 더 많은 작품에서 보고싶다 내가좋아하는 화법
롱 리브 더 킹: 목포 영웅,10,아진짜 극한직업보다 이게훨ㅁ씬욱겨
유열의 음악앨범,10,개연성이 좀 떨어지긴 하지만 개연성 생각안하고 그냥 아무생각 안하고 보다보면 끝날떄 쯤에 뭔가 여운이 남는 영화 이고 보고나면 옆에 누구랑이라도 사랑을 할수 있게 만드는 영화
유열의 음악앨범,8,배우들은 좋은데 지루한 부분이 많은 아쉬운 멜로 영화
궁합,10,요즘 이런 귀여운 내용으로 만드는 영화가 없는데 보는내내 하나도 안 지루하고 재밌었어요 끝나고 따뜻한 여운을 느낄 수 있는 영화라 좋네요
그것: 두 번째 이야기,1,못참고 나옴 나오길 정말 잘한 거 같음 돈 낭비는 했지만 시간 낭비는 그나마 덜 한 선택
헌터 킬러,10,"개핵꿀잼 영화임, 꼭 봐야함"
"힘을 내요, 미스터 리",10,가족 4명이서 웃긴 장면에서는 웃다가 슬픈장면에서는 훌쩍이면서 봤어요ㅋㅋㅋ추천 드려요!
나쁜 녀석들: 더 무비,10,너무 웃겼음 ㅋㅋㅋ이렇게 가볍게 웃을수있는 미국식코드가 난 좋더라 ㅠㅠㅠㅠ
"힘을 내요, 미스터 리",1,진짜 다른 평점 믿지마시고 이거 믿으세요 핵노잼입니다 1점도 아까워요
나쁜 녀석들: 더 무비,10,역시마동석님을보니재미가더있네요
나쁜 녀석들: 더 무비,7,알바가 많은거 같아서 7
타짜: 원 아이드 잭,1,명작 타짜1으로 먹고사는 졸속 타짜2와3ㅋㅋ 타짜23은 소울도 철학도 없음ㅋ 정말 서글프다 조선영화ㅋ 어벤져스 본보고 할리우드 욕하고 세상탓 경제탓 하지말고 충무로야ㅋ
친절한 금자씨,10,인정. 박찬욱 진정 형은 천재
한여름의 판타지아,10,최고의 영화김새벽의 연기는 언제나 최고
국가부도의 날,1,???밀정시청후: 훠훠훠 일제감정기부터 그전 후손들 국가유공자 지정하겠씁니다 훠훠훠??? 판도라시청후: 훠훠훠 판도라보고나서 원전을 폐훠하겠습니다 훠훠훠??? 국가부도의 날 시청후:훠훠훠 한 번도 경험해보지 못한 나라 만들겠습니다.
타짜: 원 아이드 잭,4,와..ㅈㄴ재미없다진짜
"힘을 내요, 미스터 리",10,난 내가 울컥한지도 모르고 콜라 마시다가 목이 막혔다 정말 의미 있는 영화 이런 영화가 대박 나야지
변신,6,연기력과 긴장감은 훌륭하지만 아쉬운 부분도 꽤 있는 빈틈 많은 영화
벌새,10,올해의 영화... 최고
안녕 베일리,10,나의 보스독! 빅독!!
스파이더맨: 파 프롬 홈,8,첫번째 쿠키영상이 쇼킹했다. 근데 어벤져스 시리즈로 너무 기대감이 컸었는지 이번작은 조금 심심한 맛이다.
스파이더맨: 파 프롬 홈,6,"아이언맨, 어벤져스 느낌이 풍기면서 유치하고 재미없는 스파이더맨이 되버렸다. 스파이더맨1과 비교하면 이 영화는 발톱의 때만도 못하다."
나쁜 녀석들: 더 무비,10,너무너무...재밌네요.다시 한번 보고싶네요.장기용...마동석 짱짱..장기용이 넘넘 멋졌어용 ㅎㅎ ^^
램페이지,6,"cg는 좋은데, 캐릭터들 행동에 논리가 없다. 그냥 말 그대로 킬링타임용"
런던 해즈 폴른,10,평점 한 8~9점정돈데 하도 이유없이 별점 테러한 사람 때문에 10점 줍니다. 액션이 속시원할정도로 엄청나고 무겁지 않게 중간중간 유머도 있고 완젼 잘 만든 영화입니다.
타짜: 원 아이드 잭,10,영화를 보고들 평을쓰는건가..? 뭐가 재미없다는지 모르겠네 1편만큼은 아니지만 충분히 재밌던데 뭐 다들 전문가 납셨어 ㅋ
나쁜 녀석들: 더 무비,10,드라마와 비교되기는 했지만 그래도 구성이 조금부족한듯 그래도 재미있어요
창궐,1,장동건은 불사신이더만전투력 밸런스 좀 마추지
극장판 헬로카봇 : 달나라를 구해줘!,6,아이랑 보러갔는데 저도 모르게 잠들었어요..발리우드 보는거 같았어요.. 왜 자꾸 중간에억지스러운 분위기의 노래를 넣는건지..그래도 이거 하나는 기억 나네요부탁~해요~
나쁜 녀석들: 더 무비,10,재밌어요~~딱 추석 특선영화~^^
"힘을 내요, 미스터 리",10,대구지하철화재사고 피해자분들이 다시 떠오르네요.
"힘을 내요, 미스터 리",10,반전보고 눈물 줄줄 흘렸어요. 차승원 연기 너무 좋아요.
엑시트,8,안전불감증 대한민국 실태
극장판 헬로카봇 : 달나라를 구해줘!,10,잘만들었음 생각보다 퀄리티있음
분노의 질주: 홉스&쇼,10,시리즈를 안 봤어도 충분히 이해가 가능하고 통쾌한 웃음과 액션이 공존하는 영화
엑시트,10,"재미있었다. 조정석, 윤아 둘다 매력어필 잘한 영화인듯. 다만, 전개 내용이 죄금아쉽~~~ 간만에 즐감함. ㅎㅎ 옥상문... 항시... 열자~!!"
유열의 음악앨범,6,"디테일이 너무 아쉽다 ㅠㅠ 드라마인 응답하라 시리즈보다도 더 준비를 안한듯 ㅠ2000년대초의 대명사 싸이월드, 바람머리, 나팔바지, 본더치모자 등등 하나라도 나왔어야 하는거 아닌가?!? 무슨 유행지난 세트장에 너무 세련된 배우 둘이 화보찍던데~~"
악의 연대기,7,무난하게 시간흐름따라 자연스럽게 전개를 따라갈 수 있는 영화
타짜: 원 아이드 잭,4,생각보디 별루인데요ㅜㅜ
나쁜 녀석들: 더 무비,9,워낙 재밌게 보고 왔네요
타짜: 원 아이드 잭,8,1에 비하면 아쉽지만 2보다는 나은 작품.현대에 맞게 적절한 각색과 열연이 좋았다.후반의 급전개에 따른 캐릭터 소모 등의다소 아쉬움은 있지만 그럼에도 볼만한 오락영화.
봉오동 전투,10,유해진님보다는 차승원님이 칼을 더 잘 쓸것 같다는....쪽바리들을 더 잔인하게 죽였어야 함...너무 얌전하게 죽임...ㅜㅜ
나쁜 녀석들: 더 무비,10,마동석의 핵펀치가 속시원합니다.
나쁜 녀석들: 더 무비,8,역시 믿고보는 마블리네요. 재밌어요~~
"힘을 내요, 미스터 리",2,....점....점....점....점..
나쁜 녀석들: 더 무비,10,추석에 범죄오락액션 3가지 다 잡을 수 있은 영화
타짜: 원 아이드 잭,7,시간때우기로 그만이구먼 ~~재미있네 그려 ㅎ
"힘을 내요, 미스터 리",10,재밌어요 꼭보세요 정말 강추
나쁜 녀석들: 더 무비,10,이거보려고 나쁜녀석들1.2 드라마 몰아보기 사수하고 상영했는데 역시! 브라보였습니다
나쁜 녀석들: 더 무비,10,박진감넘치는 액션~~재미잇네요
타짜: 원 아이드 잭,2,류승범 존재감 없고 ..무슨 첫판에 올인이고 ....너무 어거지로 짜마춘듯
고질라: 킹 오브 몬스터,3,"미국산 신파영화. 너무 지루하고, 호흡이 길어서 계속 잤음. 1점 주려다가 CG는 멋있어서 2점 얹읍니다."
엑시트,2,재미도 없고 감동도 없고
"힘을 내요, 미스터 리",10,차승원 연기는 역시다!! 코믹 + 감동 좋았습니다^^
나쁜 녀석들: 더 무비,8,재미있게잘보았어요2탄기대됩니다
나쁜 녀석들: 더 무비,10,중간중간 유머스런 대화가 웃음을 더하고 잼있었어요
엑시트,10,엑시트 2편이 기다려집니다...
"힘을 내요, 미스터 리",10,타짜랑 나쁜녀석들 보다 낫다
나쁜 녀석들: 더 무비,10,리얼한 액션과 스케일 영화후반부가 재밋어지네요 잘봤읍니다.
엑시트,10,윤아 인간적으로 연기 너무 잘한다 진짜 놀랐어 다시봤다 원래 배우 출신이라고 하는걸 더 믿겠어 누가 아이돌이라 하겠어 진짜 표정 목소리 왠만한 베테랑 배우들 보다 연기력 미쳤다진짜
뜨거운 녀석들,9,진짜 웃기고 재밌다. 근데 사격 명중률이 왜이리 낮아? ㅋㅋㅋ
"힘을 내요, 미스터 리",10,역시 차승원 최고 ♡♡♡
"힘을 내요, 미스터 리",10,재밌다슬프기도하구
나쁜 녀석들: 더 무비,9,재미나게 잘봤어요 영화는 영화지만 정말 나쁜놈들 물리치는 정의로운 사회가 됐으면 하는 바램이네요~
"힘을 내요, 미스터 리",4,스토리도 부족하고 재미도 없고 감동도 없고 너무 평범한 영화였다. 그동안 봤던 한국영화중 최악이다.
"힘을 내요, 미스터 리",2,"차배우님 한테 미안한 이야기지만 영화 보다가 중간에 나온 경우는 이영화가 최초인듯, 오늘 타짜와 함께 노잼이었네요."
나쁜 녀석들: 더 무비,10,믿고보는 배우 마동석.김상중.김아중천만예상
나쁜 녀석들: 더 무비,10,"나쁜녀석들... 상영시간 내내 시간가는 줄 모르고 보았답니다. 유쾌, 상쾌, 통쾌한 영화인 듯...."
"힘을 내요, 미스터 리",10,"제가 웬만한거에 잘 웃지 않는 편인데, 이 영화에서 처음 웃었습니다..ㅎㅎ"
걸캅스,10,진짜 재밌는데…진짜루
그것: 두 번째 이야기,10,재밋긴했는데 화장실씬에서 히얼스쟈니할때 좀 깼다ㅋㅋㅋㅋ
나쁜 녀석들: 더 무비,10,화끈한 액션에 유머까지 가미된 알찬 영화~!
나쁜 녀석들: 더 무비,9,굿굿 굿굿구웃 역시 잘 어울리는
"힘을 내요, 미스터 리",9,재밌구만 뭐그리들 악평을했나
"힘을 내요, 미스터 리",10,가족들끼리 보기도 좋은영화웃고 울고 ㅠㅠ감동이었어요!꼭보세용!♡♡
나쁜 녀석들: 더 무비,9,마블리로봐서 재밌게봣어요 ㅎㅎ 정태수랑 싸이코가나왓으면 햇눈데 ㅎㅅㅎ
극장판 헬로카봇 : 달나라를 구해줘!,10,킬링타임으로 제격입니다
나쁜 녀석들: 더 무비,9,"영화로도 재밌네요 조동혁, 박해진 빠진건 아쉽지만!"
타짜: 원 아이드 잭,1,옆에서 남자친구가 엄청 잘 잤어요
"나니아 연대기 - 사자, 마녀 그리고 옷장",10,판타지 중에서도 진짜 판타지
레버넌트: 죽음에서 돌아온 자,10,정말 재밌게 봤어요 영화 전개는 비교적 잔잔한데 레오 연기가 너무 처절했음.. 복수도 더 잔인하게 더 고통스럽게 해야 맞을것같음 ㅠ 레오가 복수하려고 고생한거 생각하면 너무 약함
"힘을 내요, 미스터 리",10,진짜 배우들 연기 짱이고 영화보는 내내 웃고 울고 감동도 받고 가족들이랑 좋은 추억 만들고 왔습니당
타짜: 원 아이드 잭,5,"타짜시리즈의 완벽한 결말을 위해 스토리를 우겨넣는게 보인다. 그래도 믿은건 뻔한스토리 속에서 화려한 기술과 볼거리였지만 그것마저 시리즈중 가장 부족하다. 타짜3은 전작인 타짜2를 그대로 답습, 그마저도 캐릭터를 제대로 살리지도 못한 애매한 비빔밥.."
리얼 스틸,10,로봇사회로 진입하려는 현재 로봇들만 중시하는 공학자들을 풍자한 영화가 아닐까 싶다. 로봇은 결국 인간의 직업을 없앴지만 인간도 인간만의 강함이 있다는 걸 보여줬다. 그 강함은 사랑이 아닐까. 마지막 장면 아톰과 찰리의 합동공격은 최고의 명장면이였다.
타짜: 원 아이드 잭,2,댓글 처음 달아봄다 노잼
나쁜 녀석들: 더 무비,9,역쉬 마동석~ 나쁜놈들 때려 잡으니 속이 시원~ 추석엔 한국영화^^
타짜: 원 아이드 잭,6,생각없이 보기에는 괜찮을 것으로 보임. 기대보다는 나았는데 어이가 없는 장면이 좀 많았음.
나쁜 녀석들: 더 무비,10,옛날에 이런말 있잖아 부탁하면 들어준다!
나쁜 녀석들: 더 무비,10,옛날에 이런말 있잖아 부탁하면 들어준다!
물괴,7,물괴 퀄리티만 살렸다면 더 호평 받았을배우들의 뛰어난 열연이 빛을 못 발한 작품
엑시트,10,진짜 재밌게봤어요 ㅋㅋㅋ
나쁜 녀석들: 더 무비,8,범죄액션 영화는 언제나 옳다
나쁜 녀석들: 더 무비,9,믿고보는 마블리.. 강추까지는 아니어도 나름 볼만했어요 후회하지는 않을듯...
"힘을 내요, 미스터 리",10,오늘 봤는데 완전 울다 웃다 했네요 오랜만에 가슴 찡한 영화 차승원 바보연기 대박 ㄷㄷ
나쁜 녀석들: 더 무비,8,오락 영화가 이만하면 훌륭하죠
나쁜 녀석들: 더 무비,8,재미잇어요 중간중간 유머도 있구요
이티,10,ebs에서 추석특집영화 틀어주길래 봤습니다.다시봐도 재밌네요
타짜: 원 아이드 잭,1,후속 그만 좀 찍어대 제발 좀
나쁜 녀석들: 더 무비,8,재밌어요~액션도적당히있고 시원하네요
죄 많은 소녀,1,아이구 아까운 내 시간만 버렸네
나쁜 녀석들: 더 무비,9,중간중간 코믹 있어서 재미지네용ㅎㅎㅎ
나쁜 녀석들: 더 무비,10,카타르시스!! 존잼이네요
나쁜 녀석들: 더 무비,9,중간중간 개그요소들이 재미있었고~ 스릴 만점 액션영화였어욯ㅎ
나쁜 녀석들: 더 무비,9,"미친 주연들의 연기에 미친듯 전력질주한 느낌~!! 시원시원한 액션, 통쾌한 대사, 주연들의 케미 또한 너~~무나 좋다! ^^"
나쁜 녀석들: 더 무비,9,어우. 마동석 짱입니다. 스트레스 팍팍
나쁜 녀석들: 더 무비,9,아진짜 너무 재밌음 2편도 나왔음 좋겟뉴
타짜: 원 아이드 잭,10,샑스샑스샑스샑스샑스
타짜: 원 아이드 잭,10,이전 작품과는 전혀 다른 얼굴을 보여준 박정민 연기에 감탄하면서 봤다. 근데 이건 정말 다 된 밥에 최유화 뿌리기...
나쁜 녀석들: 더 무비,8,믿고 보는 마동석이 되었네요 ㅎㅎ
나쁜 녀석들: 더 무비,10,아마블리 진짜 너무 귀엽고 다들 연기도 잘해요
갤버스턴,8,앨르패닝. 언니를 능가해버렸네..
나쁜 녀석들: 더 무비,10,코미디 역션 모두 탑인 영화^^
타짜: 원 아이드 잭,4,흠..따짜는 이제 고만.
타짜: 원 아이드 잭,3,이거 물영감이 주인공아님? 젤 많이 나오던데?
나쁜 녀석들: 더 무비,9,액션최고!타격감이엄청나다
나쁜 녀석들: 더 무비,9,역시 믿고보는 마동석 김상중만의 카리스마 넘치는 말투 시원하게 한방 스트레스 날렸어요
나쁜 녀석들: 더 무비,10,역시는 역시 믿고보는 마동석과 장기용의 발견!!!
안나,1,피튀고 총쏘는데 점점 지루해지더니 엔딩크래딧에 남은건 여주 비쥬얼이랑 섹스신뿐
안나,1,피튀고 총쏘는데 점점 지루해지더니 엔딩크래딧에 남은건 여주 비쥬얼이랑 섹스신뿐
나쁜 녀석들: 더 무비,9,넘넘이뻣던김아중ㅜㅜ
나쁜 녀석들: 더 무비,3,CG 시나리오 스토리 등 드라마에 비해 별로입니다 게다가 인공호흡 장면은 최악이었음
나쁜 녀석들: 더 무비,8,시간 가는줄 모르게 재밌게 봤어요^^
나쁜 녀석들: 더 무비,2,"진짜 유치한영화 , 스토리 개연성 x"
나쁜 녀석들: 더 무비,10,통쾌한 액션과 배우들의 연기가 영화를 살렸네요
나쁜 녀석들: 더 무비,10,액션씬 너무 재밌었어요 믿고 보는 마블리 캐릭터도 각자 개성있고 좋았음 김아중 작품 오랜만에 보는데 여전히 이쁘세요
나쁜 녀석들: 더 무비,8,마동석은 진짜 믿고보는 영화
엑시트,10,제가 본 영화중에 제일 재밌는 것 같아요 ♡♡
엑시트,10,"조정석은 굿, 윤아도 기대 안했는데 굿!!!"
나쁜 녀석들: 더 무비,8,드라마 다 보고 봤는데도 제법 볼만해요! 아이돌이 안나와서 연기력들이 다 출중하네요~~
나쁜 녀석들: 더 무비,10,"옛날에 그런 말 있잖아요 ""부탁하면 들어준다"""
리벤져,1,1월달에 보다 이제 평점 남깁니다 상반기 최악의 영화입니다
100일 동안 100가지로 100퍼센트 행복찾기,9,우리는 내꺼였던 무엇이 없어져봐야 안다소중한 사람도 그렇게 소중한지 깨닫게 된다.
칠곡 가시나들,10,재미있고 열정이 다시 샘솟는 영화 다큐멘터리..ㅎ
나쁜 녀석들: 더 무비,10,마동석의 연기 보면서 웃으면서 부담 없이 볼 수 있는 영화
나쁜 녀석들: 더 무비,9,나름 개성밌는 연기속에 액션이랑 좋았어요
봉오동 전투,10,어느 한장면이라도 놓칠까 긴장하면서 집중했네요눈에만 담는게 아니라 마음속에도 담겠습니다
나쁜 녀석들: 더 무비,10,역시 주인공이네요 보는 내내 즐거웠어요 ~^^
나쁜 녀석들: 더 무비,10,4명의 캐릭터가 다 달라서 재밌고 그냥 마동석이 너무 귀엽네여
극장판 헬로카봇 : 달나라를 구해줘!,10,아이가 너무 재밌어 하면서 봤네요작년에 카봇 엄청 좋아하더니 최근엔 신비아파트만좋아했는데 다시 카봇애정이 되살아났네요^^
나쁜 녀석들: 더 무비,10,마동석의 흘러넘치는 액션영화
나쁜 녀석들: 더 무비,7,볼만한오락영화TV판에 비해 부족한 느낌
타짜: 원 아이드 잭,10,1편이 넘사벽이라 그렇지 나쁘지 않았음
나쁜 녀석들: 더 무비,10,김아중 존나 예뻐 난 여잔데 김아중만 봄
나쁜 녀석들: 더 무비,9,퍽!퍽!액션~!!굿~잡~~
나쁜 녀석들: 더 무비,9,마블리 한방으로 시작해서 마지막 한방으로 끝!
나쁜 녀석들: 더 무비,8,누구나즐길수있는영화
나쁜 녀석들: 더 무비,10,액션 좋고 잼났다 통쾌한 영화
타짜: 원 아이드 잭,10,너무너무 재밌어요 노출신 많이 심하진 않아서 부모님이랑 봐도 괜찮았어요 쿠키영상까지 다 보고 오시길
나쁜 녀석들: 더 무비,1,개연성 없는 스토리와 연출
타짜: 원 아이드 잭,1,배우들은 보는눈이 없는건가 이런영화를 선택했지 왜???
나쁜 녀석들: 더 무비,10,드라마인줄 모르고봤는데 재미밌었어요!가족들과 다같이 보러갔는데 다들 호평이였어요^^
나쁜 녀석들: 더 무비,10,제발 정태수 이정문이랑 더무비2 찍자ㅠㅜ
나쁜 녀석들: 더 무비,2,김상중 마동석씨는 드라마를 봐서 역할을알겠는데..나머지두분은 무슨캐릭인가요? 드라마에서는 머리쓰는 박해진과 쌈꾼조동혁씨있어서 좋았는데 갑자기 머리길러서 예수님되면어케요ㅠㅠ
나쁜 녀석들: 더 무비,10,역시 마블리표 액션 잘봤어요
닥터 스트레인지,1,TMI가 너무 심해...
나쁜 녀석들: 더 무비,9,기다리고 ~~ 기다려온 나쁜녀석들 역시 마동석이네요 ~~
나쁜 녀석들: 더 무비,10,아무생각없이 보기엔 재미있고 좋은영화
나쁜 녀석들: 더 무비,9,재미있게 봤어요 후속편 나왔으면 하네요 ㅎ
라이온 킹,10,어린 시절의 추억. 그 이상
"힘을 내요, 미스터 리",10,초반에 재미있다가 나중에 너무 슬프더라고요 많이 울면서 봤네요 재미있었어요
어벤져스: 엔드게임,10,AVENGERS!!!...ASSEMBLE
안녕 베일리,10,좋아요^^헨리의재발견
사자,1,이런건 왜 만드는 건가요? 스토리도 없고
타짜: 원 아이드 잭,10,타자 순서로 보면 1>3>2 로
엑스맨: 다크 피닉스,6,이제 지들끼리 찌지고 볶고하는 짜증남 디즈니는 앞으로 스타워즈 에번져스 x맨 영화 만들지 마라 제발.
타짜: 원 아이드 잭,1,내용도 없고 감동도 없고 개연성도 없고...
타짜: 원 아이드 잭,1,전작들보다 함량 미달로 내용이 부실하다.마지막에 반전이 있어서 졸다가 깼네.
엑시트,1,윤아가 아무리연기를 잘해도윤아를 보는순간 소녀시대가 떠올라서몰입도안되고 연기가 좋게보이지를 않는다
나쁜 녀석들: 더 무비,9,지루하지 않고 코믹하고 잼있네요 마동석영화 ㅋㅋㅋ
"힘을 내요, 미스터 리",8,대구사투리가 좀 어색했지만... 재밌게 감동적이게 잘 봤어요 !!!
나쁜 녀석들: 더 무비,10,드라마보다 더리얼하고 연출짜임새도 굿 중간중간 유머가 시간가는줄~^^ 김상중님의 말투는 그것이 알고싶네요^^
타짜: 원 아이드 잭,4,뭔노무 대사가 죄다 욕이냐.. 심지어 한국말로하는 욕인데 못알아듣는게 태반이야
나쁜 녀석들: 더 무비,10,"역시 마동석, 김상중이야 개봉박두 CGV로 .."
진주 귀걸이를 한 소녀,10,그림에 그도 모르는 사람인데 영화를 보고나니 그림이 달라보여요
유랑지구,10,CG굉장했구요~ 재난물 좋아하는데 아주 재미있게봤습니다.전 주변에 추천합니다.
나쁜 녀석들: 더 무비,10,드라마와 거의 비슷. 뻔하지만 시간때우기용
사자,7,배우들의 연기가 마음에 와 닿는 것 같다.
나쁜 녀석들: 더 무비,10,중간중간 깨알재미가있네요ㅎㅎ
사자,7,배우들의 연기가 마음에 와 닿는 것 같다.
나쁜 녀석들: 더 무비,10,중간중간 깨알재미가있네요ㅎㅎ
뱀파이어 아카데미,6,킬링타임용으론 딱..근데 트와일라잇이 정말 잘만든영화임을 느끼게해줌..
나쁜 녀석들: 더 무비,4,좀 아쉽네요.... 캐릭터들의 개성이 많이 묻힌것 같습니다. 충분히 살릴 수 있었던 것 같은데
나쁜 녀석들: 더 무비,5,초반에 너무 지루함 반가운 얼굴들 보이기는 했는데 전체적으로 무게감도 적었습
나쁜 녀석들: 더 무비,10,드라마도 재밌게 봤었는데 영화도 재밌게 잘만들었네요 ㅋ 김아중도 오랜만에 나왔는데 매력은 여전하네요~
타짜: 원 아이드 잭,6,광수빵댕이 탱글탱글 궁디아라비안꿍디
나쁜 녀석들: 더 무비,9,"역시 마블리ㅎㅎ 너무 재밌게 관람했어요 신나는 액션, 배우들의 연기가 너무 좋았어요 !!"
나쁜 녀석들: 더 무비,9,일주일간의 스트레스를 날려주었어요! 실제로 저런 팀이 있으면 좋겟어요! 웃기면서 잔인하고 잔인하고 웃기네욬ㅋㅋ
타짜: 원 아이드 잭,4,타짜1 명성에 먹칠한 영화. 간만에 돈주고 보기 아까운 영화.
타짜: 원 아이드 잭,4,타짜1 명성에 먹칠한 영화. 간만에 돈주고 보기 아까운 영화.
나쁜 녀석들: 더 무비,10,오랜만에 액션영화 재밌어요 중간중간 웃겨요
스파이더맨: 파 프롬 홈,10,cg 진짜 예술이네요ㅎㅎㅎㅎ
유열의 음악앨범,1,일종의 레트로 포르노.
"힘을 내요, 미스터 리",10,진짜 재밌어요 내용에 차승원 연기에 아역연기에 반하고말았네요감동까지 챙겨주시고감사합니다근데 상영관이 왜게 없는지타짜가 다 차지했더라구요영화관수 더 늘려주세요
나쁜 녀석들: 더 무비,9,그런대로볼만했어요 좀잔인한장면이 많아요
뺑반,1,진짜 잼났어요!!! 제 마음속에 1위 그러니까 1점 드릴께요
블랙 스완,10,봉오동전투보다 평점이낮은 현실 ㅋㅋㅋ 봉오동같은 ㅅㄲ들 ㅋㅋ
26년,10,일베 반일종족주의 뉴라이트 쓰레기들
성실한 나라의 앨리스,7,코믹 드라마가 아니라 스릴러느낌인데.. 2가나와도 괜찮을듯이정현을 위한 영화인듯
나쁜 녀석들: 더 무비,9,드라마를 알면 시작부분 이해가 좀 더 쉬운~^^ 이번추석 최고의 오락영화!!!
나쁜 녀석들: 더 무비,10,특유의 한방과 긴장.. 몰입감 있게 잘봤음!
타짜: 원 아이드 잭,4,다이나믹이 빠져있는 영화ㅜㅜ
국가부도의 날,10,"Imf는 어릴때 겪어서 기억이 가물가물 하지만영화를 보고 인생의 이터닝포인트 가 되었습니다연기, 스토리 다 좋습니다"
파이브 피트,10,강에 빠졌을때 얼마나 놀랬다구....
봉오동 전투,3,"사람들의 애국심을 흥행에 이용하려는 영화보다 애국심을 생기게 하는 영화가 나왔으면 좋겠음. 전쟁의 비장함, 처절함 1도 못 살리고 만화적인 느낌과 클리셰 가득. 돈 아까워서 참고 봤다."
나쁜 녀석들: 더 무비,10,오락영화로최고인것같아요ㅋㅋ
분노의 질주: 홉스&쇼,10,아 다행이다 나만 여주 좋았던거 아니었네 ㅋㅋㅋ
엑시트,1,개노잼 b급 영화라 하기에도 아까움
엑시트,10,아무 생각없이 봤는데 개꿀잼
에너미 앳 더 게이트,9,잘만들었다 근데 로맨스는 좀 진 빠진다
나쁜 녀석들: 더 무비,10,드라마로 너무 재밌게봐서 영화로 한다기에 완전 좋았어요!
타짜: 원 아이드 잭,4,큰기대했지만 큰실망을 준 영화 마치 타짜1을 모티브했지만 연기력 면에서 타짜2를 생각나게 하는 영화 류승범 연기력이 역대급발연기진짜 누구하나 소름돋게 연기력표현한 사람 없었다 이름값으로300만명까진 가겠지만 그 이상은 힘들듯
나쁜 녀석들: 더 무비,10,초반보다 후반부터 웃기고 액션빵빵~잼나게 봤어요~^^마블리쨩
나쁜 녀석들: 더 무비,8,뻔해도 볼만햤음!! 연기들을 잘 하시니
